af981f60-a060-4e80-8799-0f651a9b2059	b9d84403-57c6-451a-b359-62163a084bc9	2023-03-20 21:44:16.866599+00	2023-03-20 21:44:16.866599+00	\N	\N	(45.4661,-98.4856)	45.4661	-98.4856	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
2bca7f06-cb08-44d2-9880-27a953dffc27	726fa38d-bf67-40ba-a207-f3c9e27b5872	2023-03-20 23:12:53.549081+00	2023-03-20 23:12:53.549081+00	\N	\N	(33.85,-101.8611)	33.85	-101.8611	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
56e7d243-4853-4f64-a61c-49ef2539aeb2	3d5e4530-a254-46e8-8770-73a196431ed6	2023-03-20 23:12:54.114107+00	2023-03-20 23:12:54.114107+00	\N	\N	(32.4682,-99.7182)	32.4682	-99.7182	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
46772f8f-ec11-4d27-a304-757308ff12d1	e4cfec0a-3e9b-486d-ac63-06fe0007ef81	2023-03-20 23:12:54.755721+00	2023-03-20 23:12:54.755721+00	\N	\N	(34.3595,-84.9176)	34.3595	-84.9176	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
dd64627f-84ae-4027-818a-2ae50aad83dc	b7d11d53-5a35-4520-b591-586eb86864e1	2023-03-20 23:12:55.772662+00	2023-03-20 23:12:55.772662+00	\N	\N	(41.9335,-88.0054)	41.9335	-88.0054	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
af1cbe3f-8599-4af2-a754-24ecfe37c443	4eeb3837-3360-4478-a5d9-467f121d3e9a	2023-03-20 23:12:56.749497+00	2023-03-20 23:12:56.749497+00	\N	\N	(41.6221,-94.038)	41.6221	-94.038	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
a64a9393-a44d-466f-8fed-d50f679ea29c	d5f86375-c125-4f61-98ce-5d08060c755a	2023-03-20 23:12:57.784029+00	2023-03-20 23:12:57.784029+00	\N	\N	(38.6419,-94.3285)	38.6419	-94.3285	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
9f6b666d-b030-4595-96d0-b4bc1b692dec	2b8e7374-b2c8-4fb3-8007-8486db4f39bc	2023-03-20 23:12:58.751827+00	2023-03-20 23:12:58.751827+00	\N	\N	(42.6413,-73.7641)	42.6413	-73.7641	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
d176055e-613b-4054-9e6e-8bd95525f7b3	1a8a7626-81dc-4f6d-a568-8924836e897a	2023-03-20 23:12:59.746041+00	2023-03-20 23:12:59.746041+00	\N	\N	(31.5785,-84.1557)	31.5785	-84.1557	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
5ca56937-48bc-4af7-8670-d80b2d48458b	4f492813-71cc-4fe5-8151-794d22b28301	2023-03-20 23:13:00.752971+00	2023-03-20 23:13:00.752971+00	\N	\N	(31.5464,-84.0783)	31.5464	-84.0783	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
